date,type,title,sponsor,committees,latest_action,tracker,url
08/27/2021,BILL,National Defense Workforce Opportunity Act,"Rep. Bice, Stephanie I. [R-OK-5]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5105?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/27/2021,BILL,"To prohibit any entity that receives Federal funds from the COVID relief packages from mandating employees receive a COVID-19 vaccine, and for other purposes.","Rep. Biggs, Andy [R-AZ-5]", House - Oversight and Reform; Energy and Commerce        ,"House - 08/27/2021 Referred to the Committee on Oversight and Reform, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5106?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/27/2021,BILL,"To direct the Secretary of Defense to develop a plan to establish the Minority Institute for Defense Research, and for other purposes.","Rep. Brown, Anthony G. [D-MD-4]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5107?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=3
08/27/2021,BILL,To direct the Secretary of the Army and the Secretary of the Navy to carry out a pilot program pilot on using data recorders to improve the readiness and safety of the operation of military tactical vehicles.,"Rep. Brown, Anthony G. [D-MD-4]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5108?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=4
08/27/2021,BILL,First Three Act of 2021,"Rep. Castor, Kathy [D-FL-14]", House - Energy and Commerce        ,House - 08/27/2021 Referred to the House Committee on Energy and Commerce. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5109?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=5
08/27/2021,BILL,Medicare Medically Necessary Dental Care Act of 2021,"Rep. Cohen, Steve [D-TN-9]", House - Energy and Commerce; Ways and Means        ,"House - 08/27/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5110?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=6
08/27/2021,BILL,"To amend section 6103 of title 5, United States Code, to establish Rosa Parks Day as a Federal holiday, and for other purposes.","Rep. Cooper, Jim [D-TN-5]", House - Oversight and Reform        ,House - 08/27/2021 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5111?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=7
08/27/2021,BILL,Space National Guard Establishment Act,"Rep. Crow, Jason [D-CO-6]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5112?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=8
08/27/2021,BILL,"To amend title 10, United States Code, to expand and codify matters covered by diversity training in the Department of Defense.","Rep. Crow, Jason [D-CO-6]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5113?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=9
08/27/2021,BILL,"To amend title 46, United States Code, to allow the Administrator of the Maritime Administration to finance vessel retrofit, repair, or similar work required for the vessel to be a vessel of the United States, and for other purposes.","Rep. Garamendi, John [D-CA-3]", House - Transportation and Infrastructure        ,House - 08/27/2021 Referred to the House Committee on Transportation and Infrastructure. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5114?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=10
08/27/2021,BILL,"To ensure funding for the improvement of the Coast Guard Yard in Baltimore, Maryland.","Rep. Luria, Elaine G. [D-VA-2]", House - Transportation and Infrastructure        ,House - 08/27/2021 Referred to the House Committee on Transportation and Infrastructure. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5115?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=11
08/27/2021,BILL,"To recognize the Memorial, Memorial Garden, and K9 Memorial of the National Navy UDT-SEAL Museum in Fort Pierce, Florida, as the official national memorial, memorial garden, and K9 memorial, respectively, of Navy SEALs and their predecessors.","Rep. Mast, Brian J. [R-FL-18]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5116?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=12
08/25/2021,LAW,Puppies Assisting Wounded Servicemembers for Veterans Therapy Act,"Rep. Stivers, Steve [R-OH-15]", House - Veterans' Affairs | Senate - Veterans' Affairs        ,,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/1448?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=1
08/27/2021,BILL,Ensuring Evacuation from Afghanistan Act of 2021,"Rep. Miller-Meeks, Mariannette [R-IA-2]", House - Foreign Affairs        ,House - 08/27/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5117?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=13
08/27/2021,BILL,"To direct the Secretary of Agriculture to prioritize the completion of the Continental Divide National Scenic Trail, and for other purposes.","Rep. Neguse, Joe [D-CO-2]", House - Natural Resources        ,House - 08/27/2021 Referred to the House Committee on Natural Resources. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5118?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=14
08/27/2021,BILL,To amend title VI of the Social Security Act to extend the coverage of Coronavirus Relief Fund payments to Tribal Governments.,"Rep. O'Halleran, Tom [D-AZ-1]", House - Oversight and Reform        ,House - 08/27/2021 Referred to the House Committee on Oversight and Reform. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5119?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=15
08/27/2021,BILL,"To establish an Independent Counsel on Pernicious Political Activities, and for other purposes.","Rep. Pascrell, Bill, Jr. [D-NJ-9]", House - Oversight and Reform; Judiciary        ,"House - 08/27/2021 Referred to the Committee on Oversight and Reform, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5120?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=16
08/27/2021,BILL,Taliban Are Not Our Friends Act,"Rep. Perry, Scott [R-PA-10]", House - Foreign Affairs        ,House - 08/27/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5121?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=17
08/27/2021,BILL,Community Wood Facilities Assistance Act of 2021,"Rep. Pingree, Chellie [D-ME-1]", House - Agriculture; Energy and Commerce        ,"House - 08/27/2021 Referred to the Committee on Agriculture, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5122?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=18
08/27/2021,BILL,American Freedom and Internet Access Act of 2021,"Rep. Salazar, Maria Elvira [R-FL-27]", House - Armed Services        ,House - 08/27/2021 Referred to the House Committee on Armed Services. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5123?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=19
08/27/2021,BILL,"To establish a new Manufacturing Reinvestment Corporation in the Department of Commerce, to develop and monitor a national manufacturing strategy, to identify and address supply chain weaknesses and align manufacturing with strategic opportunities and imperatives through local multi-stakeholder Manufacturing Renaissance Councils, and for other purposes.","Rep. Schakowsky, Janice D. [D-IL-9]", House - Energy and Commerce; Education and Labor; Financial Services; Agriculture        ,"House - 08/27/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committees on Education and Labor, Financial Services, and Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5124?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=20
08/27/2021,BILL,Strengthening Innovation in Medicare and Medicaid Act,"Rep. Smith, Adrian [R-NE-3]", House - Energy and Commerce; Ways and Means; Rules        ,"House - 08/27/2021 Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, and Rules, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the... (",Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5125?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=21
08/27/2021,BILL,Combating Predatory Lending in Higher Education Act of 2021,"Rep. Van Duyne, Beth [R-TX-24]", House - Education and Labor        ,House - 08/27/2021 Referred to the House Committee on Education and Labor. (,Introduced,https://www.congress.gov/bill/117th-congress/house-bill/5126?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=22
08/25/2021,LAW,Harlem Hellfighters Congressional Gold Medal Act,"Rep. Suozzi, Thomas R. [D-NY-3]"," House - Financial Services; House Administration | Senate - Banking, Housing, and Urban Affairs        ",,Became Law,https://www.congress.gov/bill/117th-congress/house-bill/3642?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-25%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=2
08/27/2021,JOINT RESOLUTION,Authorization for Use of Military Force To Save Americans Stranded in Afghanistan,"Rep. Perry, Scott [R-PA-10]", House - Foreign Affairs        ,House - 08/27/2021 Referred to the House Committee on Foreign Affairs. (,Introduced,https://www.congress.gov/bill/117th-congress/house-joint-resolution/57?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=23
08/27/2021,CONCURRENT RESOLUTION,"Expressing the sense of Congress that August 30, 2021, be observed as the 131st anniversary of the 1890 Institutions.","Rep. Adams, Alma S. [D-NC-12]", House - Agriculture        ,House - 08/27/2021 Referred to the House Committee on Agriculture. (,Introduced,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/48?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=24
08/27/2021,CONCURRENT RESOLUTION,Censuring and condemning President Joseph R. Biden.,"Rep. Van Drew, Jefferson [R-NJ-2]", House - Judiciary        ,House - 08/27/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/49?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=25
08/27/2021,RESOLUTION,"Impeaching Antony John Blinken, Secretary of State, for high crimes and misdemeanors.","Rep. Norman, Ralph [R-SC-5]", House - Judiciary        ,House - 08/27/2021 Referred to the House Committee on the Judiciary. (,Introduced,https://www.congress.gov/bill/117th-congress/house-resolution/608?q=%7B%22search%22%3A%5B%22actionDate%3A%5C%22117%7C2021-08-27%5C%22+AND+%28billIsReserved%3A%5C%22N%5C%22+OR+type%3A%5C%22AMENDMENT%5C%22%29%22%5D%7D&s=1&r=26
